[2021-04-30T09:22:49.152+0300][0.002s][info][gc] Min heap equals to max heap, disabling ShenandoahUncommit
[2021-04-30T09:22:49.167+0300][0.016s][info][gc] Heuristics ergonomically sets -XX:+ExplicitGCInvokesConcurrent
[2021-04-30T09:22:49.167+0300][0.016s][info][gc] Heuristics ergonomically sets -XX:+ShenandoahImplicitGCInvokesConcurrent
[2021-04-30T09:22:49.168+0300][0.017s][info][gc] Using Shenandoah
[2021-04-30T09:23:15.638+0300][26,488s][info][gc] GC(450) Concurrent precleaning 0,086ms
[2021-04-30T09:23:15.639+0300][26,488s][info][gc] GC(450) Pause Final Mark (process weakrefs) 0,640ms
[2021-04-30T09:23:15.639+0300][26,489s][info][gc] GC(450) Concurrent cleanup 109M->109M(128M) 0,046ms
[2021-04-30T09:23:15.639+0300][26,489s][info][gc] GC(450) Concurrent evacuation 0,208ms
[2021-04-30T09:23:15.640+0300][26,489s][info][gc] GC(450) Pause Init Update Refs 0,023ms
[2021-04-30T09:23:15.647+0300][26,496s][info][gc] GC(450) Concurrent update references 7,166ms
[2021-04-30T09:23:15.647+0300][26,497s][info][gc] GC(450) Pause Final Update Refs 0,175ms
[2021-04-30T09:23:15.647+0300][26,497s][info][gc] GC(450) Concurrent cleanup 113M->103M(128M) 0,041ms
[2021-04-30T09:23:15.652+0300][26,501s][info][gc] Trigger: Average GC time (27,06 ms) is above the time for allocation rate (335 MB/s) to deplete free headroom (8609K)
[2021-04-30T09:23:15.652+0300][26,501s][info][gc] GC(451) Concurrent reset 0,121ms
[2021-04-30T09:23:15.652+0300][26,502s][info][gc] GC(451) Pause Init Mark 0,294ms
[2021-04-30T09:23:15.664+0300][26,514s][info][gc] GC(451) Concurrent marking 11,880ms
[2021-04-30T09:23:15.665+0300][26,514s][info][gc] GC(451) Pause Final Mark 0,475ms
[2021-04-30T09:23:15.665+0300][26,515s][info][gc] GC(451) Concurrent cleanup 108M->108M(128M) 0,037ms
[2021-04-30T09:23:15.665+0300][26,515s][info][gc] GC(451) Concurrent evacuation 0,102ms
[2021-04-30T09:23:15.665+0300][26,515s][info][gc] GC(451) Pause Init Update Refs 0,005ms
[2021-04-30T09:23:15.672+0300][26,522s][info][gc] GC(451) Concurrent update references 6,998ms
[2021-04-30T09:23:15.673+0300][26,522s][info][gc] GC(451) Pause Final Update Refs 0,110ms
[2021-04-30T09:23:15.673+0300][26,522s][info][gc] GC(451) Concurrent cleanup 112M->102M(128M) 0,038ms
[2021-04-30T09:23:15.678+0300][26,528s][info][gc] Trigger: Average GC time (25,94 ms) is above the time for allocation rate (341 MB/s) to deplete free headroom (8609K)
[2021-04-30T09:23:15.678+0300][26,528s][info][gc] GC(452) Concurrent reset 0,161ms
[2021-04-30T09:23:15.679+0300][26,529s][info][gc] GC(452) Pause Init Mark 0,711ms
[2021-04-30T09:23:15.691+0300][26,541s][info][gc] GC(452) Concurrent marking 11,653ms
[2021-04-30T09:23:15.692+0300][26,541s][info][gc] GC(452) Pause Final Mark 0,602ms
[2021-04-30T09:23:15.692+0300][26,541s][info][gc] GC(452) Concurrent cleanup 108M->108M(128M) 0,038ms
[2021-04-30T09:23:15.692+0300][26,542s][info][gc] GC(452) Concurrent evacuation 0,093ms
[2021-04-30T09:23:15.692+0300][26,542s][info][gc] GC(452) Pause Init Update Refs 0,004ms
[2021-04-30T09:23:15.699+0300][26,549s][info][gc] GC(452) Concurrent update references 6,720ms
[2021-04-30T09:23:15.699+0300][26,549s][info][gc] GC(452) Pause Final Update Refs 0,191ms
[2021-04-30T09:23:15.700+0300][26,549s][info][gc] GC(452) Concurrent cleanup 112M->103M(128M) 0,040ms
[2021-04-30T09:23:15.706+0300][26,556s][info][gc] Trigger: Average GC time (25,08 ms) is above the time for allocation rate (337 MB/s) to deplete free headroom (7907K)
[2021-04-30T09:23:15.707+0300][26,556s][info][gc] GC(453) Concurrent reset 0,145ms
[2021-04-30T09:23:15.707+0300][26,557s][info][gc] GC(453) Pause Init Mark 0,199ms
[2021-04-30T09:23:15.720+0300][26,569s][info][gc] GC(453) Concurrent marking 12,885ms
[2021-04-30T09:23:15.721+0300][26,570s][info][gc] GC(453) Pause Final Mark 0,515ms
[2021-04-30T09:23:15.721+0300][26,570s][info][gc] GC(453) Concurrent cleanup 109M->109M(128M) 0,045ms
[2021-04-30T09:23:15.721+0300][26,570s][info][gc] GC(453) Concurrent evacuation 0,164ms
[2021-04-30T09:23:15.721+0300][26,571s][info][gc] GC(453) Pause Init Update Refs 0,004ms
[2021-04-30T09:23:15.729+0300][26,578s][info][gc] GC(453) Concurrent update references 7,855ms
[2021-04-30T09:23:15.729+0300][26,579s][info][gc] GC(453) Pause Final Update Refs 0,092ms
[2021-04-30T09:23:15.729+0300][26,579s][info][gc] GC(453) Concurrent cleanup 113M->103M(128M) 0,041ms
[2021-04-30T09:23:15.735+0300][26,584s][info][gc] Trigger: Average GC time (24,21 ms) is above the time for allocation rate (335 MB/s) to deplete free headroom (7653K)
[2021-04-30T09:23:15.735+0300][26,584s][info][gc] GC(454) Concurrent reset 0,137ms
[2021-04-30T09:23:15.735+0300][26,585s][info][gc] GC(454) Pause Init Mark 0,151ms
[2021-04-30T09:23:15.749+0300][26,598s][info][gc] GC(454) Concurrent marking 13,104ms
[2021-04-30T09:23:15.749+0300][26,598s][info][gc] GC(454) Pause Final Mark 0,400ms
[2021-04-30T09:23:15.749+0300][26,599s][info][gc] GC(454) Concurrent cleanup 109M->109M(128M) 0,037ms
[2021-04-30T09:23:15.749+0300][26,599s][info][gc] GC(454) Concurrent evacuation 0,202ms
[2021-04-30T09:23:15.749+0300][26,599s][info][gc] GC(454) Pause Init Update Refs 0,004ms
[2021-04-30T09:23:15.758+0300][26,607s][info][gc] GC(454) Concurrent update references 8,503ms
[2021-04-30T09:23:15.758+0300][26,608s][info][gc] GC(454) Pause Final Update Refs 0,090ms
[2021-04-30T09:23:15.759+0300][26,608s][info][gc] GC(454) Concurrent cleanup 113M->103M(128M) 0,040ms
[2021-04-30T09:23:15.768+0300][26,618s][info][gc] Trigger: Free (12669K) is below minimum threshold (13107K)
[2021-04-30T09:23:15.769+0300][26,618s][info][gc] GC(455) Concurrent reset 0,204ms
[2021-04-30T09:23:15.769+0300][26,619s][info][gc] GC(455) Pause Init Mark (process weakrefs) 0,282ms
[2021-04-30T09:23:15.787+0300][26,637s][info][gc] GC(455) Concurrent marking (process weakrefs) 17,976ms
[2021-04-30T09:23:15.787+0300][26,637s][info][gc] GC(455) Concurrent precleaning 0,129ms
[2021-04-30T09:23:15.788+0300][26,637s][info][gc] GC(455) Pause Final Mark (process weakrefs) 0,378ms
[2021-04-30T09:23:15.788+0300][26,637s][info][gc] GC(455) Concurrent cleanup 110M->110M(128M) 0,038ms
[2021-04-30T09:23:15.788+0300][26,638s][info][gc] GC(455) Concurrent evacuation 0,131ms
[2021-04-30T09:23:15.788+0300][26,638s][info][gc] GC(455) Pause Init Update Refs 0,006ms
[2021-04-30T09:23:15.796+0300][26,645s][info][gc] GC(455) Concurrent update references 7,195ms
[2021-04-30T09:23:15.796+0300][26,645s][info][gc] GC(455) Pause Final Update Refs 0,220ms
[2021-04-30T09:23:15.796+0300][26,646s][info][gc] GC(455) Concurrent cleanup 114M->103M(128M) 0,051ms
[2021-04-30T09:23:15.807+0300][26,656s][info][gc] Trigger: Free (12669K) is below minimum threshold (13107K)
[2021-04-30T09:23:15.807+0300][26,657s][info][gc] GC(456) Concurrent reset 0,136ms
[2021-04-30T09:23:15.807+0300][26,657s][info][gc] GC(456) Pause Init Mark 0,178ms
[2021-04-30T09:23:15.821+0300][26,671s][info][gc] GC(456) Concurrent marking 13,616ms
[2021-04-30T09:23:15.822+0300][26,671s][info][gc] GC(456) Pause Final Mark 0,432ms
[2021-04-30T09:23:15.822+0300][26,671s][info][gc] GC(456) Concurrent cleanup 110M->110M(128M) 0,039ms
[2021-04-30T09:23:15.822+0300][26,671s][info][gc] GC(456) Concurrent evacuation 0,117ms
[2021-04-30T09:23:15.822+0300][26,671s][info][gc] GC(456) Pause Init Update Refs 0,006ms
[2021-04-30T09:23:15.831+0300][26,680s][info][gc] GC(456) Concurrent update references 8,575ms
[2021-04-30T09:23:15.831+0300][26,680s][info][gc] GC(456) Pause Final Update Refs 0,087ms
[2021-04-30T09:23:15.831+0300][26,680s][info][gc] GC(456) Concurrent cleanup 114M->103M(128M) 0,042ms
[2021-04-30T09:23:15.840+0300][26,689s][info][gc] Trigger: Average GC time (23,93 ms) is above the time for allocation rate (306 MB/s) to deplete free headroom (6627K)
[2021-04-30T09:23:15.840+0300][26,689s][info][gc] GC(457) Concurrent reset 0,169ms
[2021-04-30T09:23:15.840+0300][26,690s][info][gc] GC(457) Pause Init Mark 0,195ms
[2021-04-30T09:23:15.852+0300][26,701s][info][gc] GC(457) Concurrent marking 11,707ms
[2021-04-30T09:23:15.853+0300][26,702s][info][gc] GC(457) Pause Final Mark 0,377ms
[2021-04-30T09:23:15.853+0300][26,702s][info][gc] GC(457) Concurrent cleanup 110M->110M(128M) 0,038ms
[2021-04-30T09:23:15.853+0300][26,702s][info][gc] GC(457) Concurrent evacuation 0,118ms
[2021-04-30T09:23:15.853+0300][26,702s][info][gc] GC(457) Pause Init Update Refs 0,004ms
[2021-04-30T09:23:15.860+0300][26,710s][info][gc] GC(457) Concurrent update references 6,999ms
[2021-04-30T09:23:15.861+0300][26,710s][info][gc] GC(457) Pause Final Update Refs 0,093ms
[2021-04-30T09:23:15.861+0300][26,710s][info][gc] GC(457) Concurrent cleanup 114M->104M(128M) 0,040ms
[2021-04-30T09:23:15.865+0300][26,715s][info][gc] Trigger: Average GC time (23,87 ms) is above the time for allocation rate (335 MB/s) to deplete free headroom (7909K)
[2021-04-30T09:23:15.865+0300][26,715s][info][gc] GC(458) Concurrent reset 0,121ms
[2021-04-30T09:23:15.866+0300][26,715s][info][gc] GC(458) Pause Init Mark 0,158ms
[2021-04-30T09:23:15.877+0300][26,727s][info][gc] GC(458) Concurrent marking 11,504ms
[2021-04-30T09:23:15.878+0300][26,727s][info][gc] GC(458) Pause Final Mark 0,433ms
[2021-04-30T09:23:15.878+0300][26,727s][info][gc] GC(458) Concurrent cleanup 108M->109M(128M) 0,037ms
[2021-04-30T09:23:15.878+0300][26,728s][info][gc] GC(458) Concurrent evacuation 0,082ms
[2021-04-30T09:23:15.878+0300][26,728s][info][gc] GC(458) Pause Init Update Refs 0,022ms
[2021-04-30T09:23:15.885+0300][26,735s][info][gc] GC(458) Concurrent update references 6,924ms
[2021-04-30T09:23:15.886+0300][26,735s][info][gc] GC(458) Pause Final Update Refs 0,097ms
[2021-04-30T09:23:15.886+0300][26,735s][info][gc] GC(458) Concurrent cleanup 112M->104M(128M) 0,040ms
[2021-04-30T09:23:15.890+0300][26,740s][info][gc] Trigger: Average GC time (23,44 ms) is above the time for allocation rate (339 MB/s) to deplete free headroom (7911K)
[2021-04-30T09:23:15.890+0300][26,740s][info][gc] GC(459) Concurrent reset 0,120ms
[2021-04-30T09:23:15.891+0300][26,740s][info][gc] GC(459) Pause Init Mark 0,157ms
[2021-04-30T09:23:15.902+0300][26,752s][info][gc] GC(459) Concurrent marking 11,568ms
[2021-04-30T09:23:15.903+0300][26,752s][info][gc] GC(459) Pause Final Mark 0,287ms
[2021-04-30T09:23:15.903+0300][26,752s][info][gc] GC(459) Concurrent cleanup 109M->109M(128M) 0,037ms
[2021-04-30T09:23:15.903+0300][26,753s][info][gc] GC(459) Concurrent evacuation 0,127ms
[2021-04-30T09:23:15.903+0300][26,753s][info][gc] GC(459) Pause Init Update Refs 0,005ms
[2021-04-30T09:23:15.910+0300][26,760s][info][gc] GC(459) Concurrent update references 7,069ms
[2021-04-30T09:23:15.911+0300][26,760s][info][gc] GC(459) Pause Final Update Refs 0,095ms
[2021-04-30T09:23:15.911+0300][26,760s][info][gc] GC(459) Concurrent cleanup 113M->105M(128M) 0,040ms
[2021-04-30T09:23:15.915+0300][26,765s][info][gc] Trigger: Average GC time (22,85 ms) is above the time for allocation rate (350 MB/s) to deplete free headroom (7141K)
[2021-04-30T09:23:15.915+0300][26,765s][info][gc] GC(460) Concurrent reset 0,124ms
[2021-04-30T09:23:15.916+0300][26,765s][info][gc] GC(460) Pause Init Mark (process weakrefs) 0,158ms
[2021-04-30T09:23:15.928+0300][26,777s][info][gc] GC(460) Concurrent marking (process weakrefs) 12,048ms
[2021-04-30T09:23:15.928+0300][26,778s][info][gc] GC(460) Concurrent precleaning 0,134ms
[2021-04-30T09:23:15.929+0300][26,778s][info][gc] GC(460) Pause Final Mark (process weakrefs) 0,335ms
[2021-04-30T09:23:15.929+0300][26,778s][info][gc] GC(460) Concurrent cleanup 109M->109M(128M) 0,037ms
[2021-04-30T09:23:15.929+0300][26,778s][info][gc] GC(460) Concurrent evacuation 0,142ms
[2021-04-30T09:23:15.929+0300][26,778s][info][gc] GC(460) Pause Init Update Refs 0,005ms
[2021-04-30T09:23:15.936+0300][26,785s][info][gc] GC(460) Concurrent update references 6,626ms
[2021-04-30T09:23:15.937+0300][26,787s][info][gc] GC(460) Pause Final Update Refs 0,281ms
[2021-04-30T09:23:15.937+0300][26,787s][info][gc] GC(460) Concurrent cleanup 113M->104M(128M) 0,043ms
[2021-04-30T09:23:15.946+0300][26,796s][info][gc] Trigger: Free (12927K) is below minimum threshold (13107K)
[2021-04-30T09:23:15.946+0300][26,796s][info][gc] GC(461) Concurrent reset 0,202ms
[2021-04-30T09:23:15.947+0300][26,796s][info][gc] GC(461) Pause Init Mark 0,151ms
[2021-04-30T09:23:15.959+0300][26,808s][info][gc] GC(461) Concurrent marking 12,134ms
[2021-04-30T09:23:15.959+0300][26,809s][info][gc] GC(461) Pause Final Mark 0,334ms
[2021-04-30T09:23:15.959+0300][26,809s][info][gc] GC(461) Concurrent cleanup 110M->110M(128M) 0,040ms
[2021-04-30T09:23:15.960+0300][26,809s][info][gc] GC(461) Concurrent evacuation 0,119ms
[2021-04-30T09:23:15.960+0300][26,809s][info][gc] GC(461) Pause Init Update Refs 0,005ms
[2021-04-30T09:23:15.972+0300][26,821s][info][gc] GC(461) Concurrent update references 11,901ms
[2021-04-30T09:23:15.972+0300][26,821s][info][gc] GC(461) Pause Final Update Refs 0,059ms
[2021-04-30T09:23:15.972+0300][26,821s][info][gc] GC(461) Concurrent cleanup 118M->108M(128M) 0,040ms
[2021-04-30T09:23:15.973+0300][26,823s][info][gc] Trigger: Free (12417K) is below minimum threshold (13107K)
[2021-04-30T09:23:15.973+0300][26,823s][info][gc] GC(462) Concurrent reset 0,108ms
[2021-04-30T09:23:15.974+0300][26,823s][info][gc] GC(462) Pause Init Mark 0,147ms
[2021-04-30T09:23:15.987+0300][26,836s][info][gc] GC(462) Concurrent marking 13,031ms
[2021-04-30T09:23:15.987+0300][26,837s][info][gc] GC(462) Pause Final Mark 0,339ms
[2021-04-30T09:23:15.987+0300][26,837s][info][gc] GC(462) Concurrent cleanup 110M->110M(128M) 0,037ms
[2021-04-30T09:23:15.987+0300][26,837s][info][gc] GC(462) Concurrent evacuation 0,161ms
[2021-04-30T09:23:15.988+0300][26,837s][info][gc] GC(462) Pause Init Update Refs 0,005ms
[2021-04-30T09:23:15.995+0300][26,844s][info][gc] GC(462) Concurrent update references 7,028ms
[2021-04-30T09:23:15.995+0300][26,844s][info][gc] GC(462) Pause Final Update Refs 0,077ms
[2021-04-30T09:23:15.995+0300][26,844s][info][gc] GC(462) Concurrent cleanup 113M->104M(128M) 0,040ms
[2021-04-30T09:23:16.001+0300][26,851s][info][gc] Trigger: Free (12927K) is below minimum threshold (13107K)
[2021-04-30T09:23:16.002+0300][26,851s][info][gc] GC(463) Concurrent reset 0,125ms
[2021-04-30T09:23:16.002+0300][26,852s][info][gc] GC(463) Pause Init Mark 0,309ms
[2021-04-30T09:23:16.015+0300][26,865s][info][gc] GC(463) Concurrent marking 13,120ms
[2021-04-30T09:23:16.016+0300][26,866s][info][gc] GC(463) Pause Final Mark 0,404ms
[2021-04-30T09:23:16.016+0300][26,866s][info][gc] GC(463) Concurrent cleanup 110M->110M(128M) 0,038ms
[2021-04-30T09:23:16.016+0300][26,866s][info][gc] GC(463) Concurrent evacuation 0,173ms
[2021-04-30T09:23:16.017+0300][26,866s][info][gc] GC(463) Pause Init Update Refs 0,021ms
[2021-04-30T09:23:16.024+0300][26,873s][info][gc] GC(463) Concurrent update references 6,791ms
[2021-04-30T09:23:16.024+0300][26,873s][info][gc] GC(463) Pause Final Update Refs 0,146ms
[2021-04-30T09:23:16.024+0300][26,874s][info][gc] GC(463) Concurrent cleanup 115M->105M(128M) 0,049ms
[2021-04-30T09:23:16.031+0300][26,880s][info][gc] Trigger: Free (12673K) is below minimum threshold (13107K)
[2021-04-30T09:23:16.031+0300][26,880s][info][gc] GC(464) Concurrent reset 0,200ms
[2021-04-30T09:23:16.031+0300][26,881s][info][gc] GC(464) Pause Init Mark 0,205ms
[2021-04-30T09:23:16.046+0300][26,895s][info][gc] GC(464) Concurrent marking 14,458ms
[2021-04-30T09:23:16.046+0300][26,896s][info][gc] GC(464) Pause Final Mark 0,267ms
[2021-04-30T09:23:16.046+0300][26,896s][info][gc] GC(464) Concurrent cleanup 110M->110M(128M) 0,042ms
[2021-04-30T09:23:16.047+0300][26,896s][info][gc] GC(464) Concurrent evacuation 0,112ms
[2021-04-30T09:23:16.047+0300][26,896s][info][gc] GC(464) Pause Init Update Refs 0,005ms
[2021-04-30T09:23:16.055+0300][26,904s][info][gc] GC(464) Concurrent update references 8,290ms
[2021-04-30T09:23:16.055+0300][26,905s][info][gc] GC(464) Pause Final Update Refs 0,112ms
[2021-04-30T09:23:16.055+0300][26,905s][info][gc] GC(464) Concurrent cleanup 114M->105M(128M) 0,049ms
[2021-04-30T09:23:16.059+0300][26,908s][info][gc] Trigger: Average GC time (23,44 ms) is above the time for allocation rate (295 MB/s) to deplete free headroom (6954K)
[2021-04-30T09:23:16.059+0300][26,908s][info][gc] GC(465) Concurrent reset 0,160ms
[2021-04-30T09:23:16.059+0300][26,909s][info][gc] GC(465) Pause Init Mark (process weakrefs) 0,158ms
[2021-04-30T09:23:16.073+0300][26,923s][info][gc] GC(465) Concurrent marking (process weakrefs) 14,049ms
[2021-04-30T09:23:16.073+0300][26,923s][info][gc] GC(465) Concurrent precleaning 0,144ms
[2021-04-30T09:23:16.074+0300][26,923s][info][gc] GC(465) Pause Final Mark (process weakrefs) 0,353ms
[2021-04-30T09:23:16.074+0300][26,924s][info][gc] GC(465) Concurrent cleanup 110M->110M(128M) 0,038ms
[2021-04-30T09:23:16.074+0300][26,924s][info][gc] GC(465) Concurrent evacuation 0,116ms
[2021-04-30T09:23:16.074+0300][26,924s][info][gc] GC(465) Pause Init Update Refs 0,004ms
[2021-04-30T09:23:16.083+0300][26,932s][info][gc] GC(465) Concurrent update references 8,059ms
[2021-04-30T09:23:16.083+0300][26,932s][info][gc] GC(465) Pause Final Update Refs 0,096ms
[2021-04-30T09:23:16.083+0300][26,932s][info][gc] GC(465) Concurrent cleanup 113M->105M(128M) 0,044ms
[2021-04-30T09:23:16.087+0300][26,937s][info][gc] Trigger: Free (13062K) is below minimum threshold (13107K)
[2021-04-30T09:23:16.087+0300][26,937s][info][gc] GC(466) Concurrent reset 0,162ms
[2021-04-30T09:23:16.088+0300][26,937s][info][gc] GC(466) Pause Init Mark 0,149ms
[2021-04-30T09:23:16.102+0300][26,951s][info][gc] GC(466) Concurrent marking 14,088ms
[2021-04-30T09:23:16.102+0300][26,952s][info][gc] GC(466) Pause Final Mark 0,286ms
[2021-04-30T09:23:16.102+0300][26,952s][info][gc] GC(466) Concurrent cleanup 110M->110M(128M) 0,041ms
[2021-04-30T09:23:16.103+0300][26,952s][info][gc] GC(466) Concurrent evacuation 0,119ms
[2021-04-30T09:23:16.103+0300][26,952s][info][gc] GC(466) Pause Init Update Refs 0,004ms
[2021-04-30T09:23:16.115+0300][26,965s][info][gc] GC(466) Concurrent update references 12,273ms
[2021-04-30T09:23:16.115+0300][26,965s][info][gc] GC(466) Pause Final Update Refs 0,088ms
[2021-04-30T09:23:16.115+0300][26,965s][info][gc] GC(466) Concurrent cleanup 115M->107M(128M) 0,043ms
[2021-04-30T09:23:16.118+0300][26,968s][info][gc] Trigger: Average GC time (24,32 ms) is above the time for allocation rate (272 MB/s) to deplete free headroom (6575K)
[2021-04-30T09:23:16.119+0300][26,968s][info][gc] GC(467) Concurrent reset 0,142ms
[2021-04-30T09:23:16.119+0300][26,968s][info][gc] GC(467) Pause Init Mark 0,164ms
[2021-04-30T09:23:16.133+0300][26,982s][info][gc] GC(467) Concurrent marking 13,494ms
[2021-04-30T09:23:16.133+0300][26,982s][info][gc] GC(467) Pause Final Mark 0,368ms
[2021-04-30T09:23:16.133+0300][26,983s][info][gc] GC(467) Concurrent cleanup 109M->109M(128M) 0,045ms
[2021-04-30T09:23:16.133+0300][26,983s][info][gc] GC(467) Concurrent evacuation 0,152ms
[2021-04-30T09:23:16.133+0300][26,983s][info][gc] GC(467) Pause Init Update Refs 0,023ms
[2021-04-30T09:23:16.145+0300][26,995s][info][gc] GC(467) Concurrent update references 11,884ms
[2021-04-30T09:23:16.146+0300][26,995s][info][gc] GC(467) Pause Final Update Refs 0,121ms
[2021-04-30T09:23:16.146+0300][26,995s][info][gc] GC(467) Concurrent cleanup 116M->108M(128M) 0,041ms
[2021-04-30T09:23:16.147+0300][26,997s][info][gc] Trigger: Free (12427K) is below minimum threshold (13107K)
[2021-04-30T09:23:16.147+0300][26,997s][info][gc] GC(468) Concurrent reset 0,126ms
[2021-04-30T09:23:16.148+0300][26,997s][info][gc] GC(468) Pause Init Mark 0,281ms
[2021-04-30T09:23:16.160+0300][27,009s][info][gc] GC(468) Concurrent marking 11,804ms
[2021-04-30T09:23:16.160+0300][27,010s][info][gc] GC(468) Pause Final Mark 0,364ms
[2021-04-30T09:23:16.160+0300][27,010s][info][gc] GC(468) Concurrent cleanup 110M->111M(128M) 0,042ms
[2021-04-30T09:23:16.160+0300][27,010s][info][gc] GC(468) Concurrent evacuation 0,102ms
[2021-04-30T09:23:16.161+0300][27,010s][info][gc] GC(468) Pause Init Update Refs 0,004ms
[2021-04-30T09:23:16.168+0300][27,017s][info][gc] GC(468) Concurrent update references 6,882ms
[2021-04-30T09:23:16.168+0300][27,017s][info][gc] GC(468) Pause Final Update Refs 0,113ms
[2021-04-30T09:23:16.168+0300][27,018s][info][gc] GC(468) Concurrent cleanup 115M->106M(128M) 0,264ms
[2021-04-30T09:23:16.171+0300][27,020s][info][gc] Trigger: Average GC time (25,16 ms) is above the time for allocation rate (321 MB/s) to deplete free headroom (7155K)
[2021-04-30T09:23:16.171+0300][27,020s][info][gc] GC(469) Concurrent reset 0,150ms
[2021-04-30T09:23:16.171+0300][27,020s][info][gc] GC(469) Pause Init Mark 0,159ms
[2021-04-30T09:23:16.183+0300][27,032s][info][gc] GC(469) Concurrent marking 11,883ms
[2021-04-30T09:23:16.184+0300][27,033s][info][gc] GC(469) Pause Final Mark 0,619ms
[2021-04-30T09:23:16.184+0300][27,033s][info][gc] GC(469) Concurrent cleanup 109M->110M(128M) 0,038ms
[2021-04-30T09:23:16.184+0300][27,034s][info][gc] GC(469) Concurrent evacuation 0,118ms
[2021-04-30T09:23:16.184+0300][27,034s][info][gc] GC(469) Pause Init Update Refs 0,006ms
[2021-04-30T09:23:16.191+0300][27,041s][info][gc] GC(469) Concurrent update references 6,988ms
[2021-04-30T09:23:16.192+0300][27,041s][info][gc] GC(469) Pause Final Update Refs 0,174ms
[2021-04-30T09:23:16.192+0300][27,041s][info][gc] GC(469) Concurrent cleanup 114M->106M(128M) 0,040ms
[2021-04-30T09:23:16.194+0300][27,044s][info][gc] Trigger: Average GC time (24,53 ms) is above the time for allocation rate (317 MB/s) to deplete free headroom (6897K)
[2021-04-30T09:23:16.194+0300][27,044s][info][gc] GC(470) Concurrent reset 0,118ms
[2021-04-30T09:23:16.195+0300][27,044s][info][gc] GC(470) Pause Init Mark (process weakrefs) 0,270ms
[2021-04-30T09:23:16.207+0300][27,057s][info][gc] GC(470) Concurrent marking (process weakrefs) 12,136ms
[2021-04-30T09:23:16.207+0300][27,057s][info][gc] GC(470) Concurrent precleaning 0,102ms
[2021-04-30T09:23:16.208+0300][27,057s][info][gc] GC(470) Pause Final Mark (process weakrefs) 0,345ms
[2021-04-30T09:23:16.208+0300][27,057s][info][gc] GC(470) Concurrent cleanup 109M->109M(128M) 0,036ms
[2021-04-30T09:23:16.208+0300][27,057s][info][gc] GC(470) Concurrent evacuation 0,069ms
[2021-04-30T09:23:16.208+0300][27,057s][info][gc] GC(470) Pause Init Update Refs 0,005ms
[2021-04-30T09:23:16.217+0300][27,067s][info][gc] GC(470) Concurrent update references 9,039ms
[2021-04-30T09:23:16.217+0300][27,067s][info][gc] GC(470) Pause Final Update Refs 0,105ms
[2021-04-30T09:23:16.217+0300][27,067s][info][gc] GC(470) Concurrent cleanup 113M->106M(128M) 0,044ms
[2021-04-30T09:23:16.224+0300][27,074s][info][gc] Trigger: Free (12494K) is below minimum threshold (13107K)
[2021-04-30T09:23:16.224+0300][27,074s][info][gc] GC(471) Concurrent reset 0,116ms
[2021-04-30T09:23:16.225+0300][27,074s][info][gc] GC(471) Pause Init Mark 0,326ms
[2021-04-30T09:23:16.239+0300][27,089s][info][gc] GC(471) Concurrent marking 14,317ms
[2021-04-30T09:23:16.240+0300][27,089s][info][gc] GC(471) Pause Final Mark 0,414ms
[2021-04-30T09:23:16.240+0300][27,090s][info][gc] GC(471) Concurrent cleanup 111M->111M(128M) 0,052ms
[2021-04-30T09:23:16.240+0300][27,090s][info][gc] GC(471) Concurrent evacuation 0,126ms
[2021-04-30T09:23:16.240+0300][27,090s][info][gc] GC(471) Pause Init Update Refs 0,004ms
[2021-04-30T09:23:16.251+0300][27,100s][info][gc] GC(471) Concurrent update references 10,508ms
[2021-04-30T09:23:16.251+0300][27,100s][info][gc] GC(471) Pause Final Update Refs 0,073ms
[2021-04-30T09:23:16.251+0300][27,101s][info][gc] GC(471) Concurrent cleanup 114M->106M(128M) 0,041ms
[2021-04-30T09:23:16.254+0300][27,104s][info][gc] Trigger: Free (13008K) is below minimum threshold (13107K)
[2021-04-30T09:23:16.255+0300][27,104s][info][gc] GC(472) Concurrent reset 0,156ms
[2021-04-30T09:23:16.255+0300][27,104s][info][gc] GC(472) Pause Init Mark 0,189ms
[2021-04-30T09:23:16.269+0300][27,119s][info][gc] GC(472) Concurrent marking 13,912ms
[2021-04-30T09:23:16.270+0300][27,119s][info][gc] GC(472) Pause Final Mark 0,536ms
[2021-04-30T09:23:16.270+0300][27,119s][info][gc] GC(472) Concurrent cleanup 110M->110M(128M) 0,040ms
[2021-04-30T09:23:16.270+0300][27,120s][info][gc] GC(472) Concurrent evacuation 0,148ms
[2021-04-30T09:23:16.270+0300][27,120s][info][gc] GC(472) Pause Init Update Refs 0,005ms
[2021-04-30T09:23:16.277+0300][27,127s][info][gc] GC(472) Concurrent update references 7,007ms
[2021-04-30T09:23:16.278+0300][27,127s][info][gc] GC(472) Pause Final Update Refs 0,116ms
[2021-04-30T09:23:16.278+0300][27,127s][info][gc] GC(472) Concurrent cleanup 111M->103M(128M) 0,039ms
[2021-04-30T09:23:16.288+0300][27,137s][info][gc] Trigger: Free (12750K) is below minimum threshold (13107K)
[2021-04-30T09:23:16.288+0300][27,137s][info][gc] GC(473) Concurrent reset 0,125ms
[2021-04-30T09:23:16.288+0300][27,138s][info][gc] GC(473) Pause Init Mark 0,174ms
[2021-04-30T09:23:16.301+0300][27,151s][info][gc] GC(473) Concurrent marking 13,171ms
