[2021-04-30T09:34:57.960+0300][0.016s][debug][gc] ConcGCThreads: 2
[2021-04-30T09:34:57.960+0300][0.016s][debug][gc] ParallelGCThreads: 8
[2021-04-30T09:34:57.960+0300][0.016s][info ][gc] Using Concurrent Mark Sweep
[2021-04-30T09:35:16.335+0300][18,391s][debug][gc] GC(335) Concurrent active time: 0,000ms
[2021-04-30T09:35:16.335+0300][18,391s][info ][gc] GC(335) Concurrent Abortable Preclean 0,022ms
[2021-04-30T09:35:16.335+0300][18,391s][debug][gc] GC(335) YG occupancy: 36215 K (39296 K)
[2021-04-30T09:35:16.341+0300][18,397s][info ][gc] GC(335) Pause Remark 120M->120M(123M) 5,757ms
[2021-04-30T09:35:16.341+0300][18,397s][info ][gc] GC(335) Concurrent Sweep
[2021-04-30T09:35:16.352+0300][18,409s][debug][gc] GC(335) Concurrent active time: 0,011ms
[2021-04-30T09:35:16.352+0300][18,409s][info ][gc] GC(335) Concurrent Sweep 11,473ms
[2021-04-30T09:35:16.352+0300][18,409s][info ][gc] GC(335) Concurrent Reset
[2021-04-30T09:35:16.352+0300][18,409s][debug][gc] GC(335) Concurrent active time: 0,000ms
[2021-04-30T09:35:16.352+0300][18,409s][info ][gc] GC(335) Concurrent Reset 0,066ms
[2021-04-30T09:35:16.407+0300][18,464s][info ][gc] GC(337) Pause Full (Allocation Failure) 123M->101M(123M) 47,679ms
[2021-04-30T09:35:16.407+0300][18,464s][info ][gc] GC(336) Pause Young (Allocation Failure) 123M->101M(123M) 47,752ms
[2021-04-30T09:35:16.410+0300][18,467s][info ][gc] GC(338) Pause Initial Mark 102M->102M(123M) 2,670ms
[2021-04-30T09:35:16.411+0300][18,467s][info ][gc] GC(338) Concurrent Mark
[2021-04-30T09:35:16.438+0300][18,494s][debug][gc] GC(338) Concurrent active time: 0,027ms
[2021-04-30T09:35:16.438+0300][18,494s][info ][gc] GC(338) Concurrent Mark 27,025ms
[2021-04-30T09:35:16.438+0300][18,494s][info ][gc] GC(338) Concurrent Preclean
[2021-04-30T09:35:16.453+0300][18,509s][debug][gc] GC(338) Concurrent active time: 0,015ms
[2021-04-30T09:35:16.453+0300][18,510s][info ][gc] GC(338) Concurrent Preclean 15,386ms
[2021-04-30T09:35:16.453+0300][18,510s][info ][gc] GC(338) Concurrent Abortable Preclean
[2021-04-30T09:35:16.453+0300][18,510s][debug][gc] GC(338) Concurrent active time: 0,000ms
[2021-04-30T09:35:16.453+0300][18,510s][info ][gc] GC(338) Concurrent Abortable Preclean 0,012ms
[2021-04-30T09:35:16.453+0300][18,510s][debug][gc] GC(338) YG occupancy: 37133 K (39296 K)
[2021-04-30T09:35:16.459+0300][18,516s][info ][gc] GC(338) Pause Remark 121M->121M(123M) 6,381ms
[2021-04-30T09:35:16.460+0300][18,516s][info ][gc] GC(338) Concurrent Sweep
[2021-04-30T09:35:16.470+0300][18,527s][debug][gc] GC(338) Concurrent active time: 0,010ms
[2021-04-30T09:35:16.470+0300][18,527s][info ][gc] GC(338) Concurrent Sweep 10,390ms
[2021-04-30T09:35:16.470+0300][18,527s][info ][gc] GC(338) Concurrent Reset
[2021-04-30T09:35:16.470+0300][18,527s][debug][gc] GC(338) Concurrent active time: 0,000ms
[2021-04-30T09:35:16.470+0300][18,527s][info ][gc] GC(338) Concurrent Reset 0,066ms
[2021-04-30T09:35:16.529+0300][18,585s][info ][gc] GC(340) Pause Full (Allocation Failure) 123M->102M(123M) 55,595ms
[2021-04-30T09:35:16.529+0300][18,585s][info ][gc] GC(339) Pause Young (Allocation Failure) 123M->102M(123M) 55,666ms
[2021-04-30T09:35:16.532+0300][18,589s][info ][gc] GC(341) Pause Initial Mark 102M->102M(123M) 3,729ms
[2021-04-30T09:35:16.533+0300][18,589s][info ][gc] GC(341) Concurrent Mark
[2021-04-30T09:35:16.562+0300][18,619s][debug][gc] GC(341) Concurrent active time: 0,029ms
[2021-04-30T09:35:16.562+0300][18,619s][info ][gc] GC(341) Concurrent Mark 29,490ms
[2021-04-30T09:35:16.562+0300][18,619s][info ][gc] GC(341) Concurrent Preclean
[2021-04-30T09:35:16.578+0300][18,634s][debug][gc] GC(341) Concurrent active time: 0,016ms
[2021-04-30T09:35:16.578+0300][18,634s][info ][gc] GC(341) Concurrent Preclean 15,803ms
[2021-04-30T09:35:16.578+0300][18,635s][info ][gc] GC(341) Concurrent Abortable Preclean
[2021-04-30T09:35:16.578+0300][18,635s][debug][gc] GC(341) Concurrent active time: 0,000ms
[2021-04-30T09:35:16.578+0300][18,635s][info ][gc] GC(341) Concurrent Abortable Preclean 0,012ms
[2021-04-30T09:35:16.578+0300][18,635s][debug][gc] GC(341) YG occupancy: 37481 K (39296 K)
[2021-04-30T09:35:16.584+0300][18,641s][info ][gc] GC(341) Pause Remark 121M->121M(123M) 6,250ms
[2021-04-30T09:35:16.584+0300][18,641s][info ][gc] GC(341) Concurrent Sweep
[2021-04-30T09:35:16.595+0300][18,652s][debug][gc] GC(341) Concurrent active time: 0,011ms
[2021-04-30T09:35:16.595+0300][18,652s][info ][gc] GC(341) Concurrent Sweep 10,975ms
[2021-04-30T09:35:16.595+0300][18,652s][info ][gc] GC(341) Concurrent Reset
[2021-04-30T09:35:16.595+0300][18,652s][debug][gc] GC(341) Concurrent active time: 0,000ms
[2021-04-30T09:35:16.595+0300][18,652s][info ][gc] GC(341) Concurrent Reset 0,066ms
[2021-04-30T09:35:16.646+0300][18,702s][info ][gc] GC(343) Pause Full (Allocation Failure) 123M->102M(123M) 48,044ms
[2021-04-30T09:35:16.646+0300][18,702s][info ][gc] GC(342) Pause Young (Allocation Failure) 123M->102M(123M) 48,118ms
[2021-04-30T09:35:16.649+0300][18,705s][info ][gc] GC(344) Pause Initial Mark 102M->102M(123M) 3,034ms
[2021-04-30T09:35:16.649+0300][18,706s][info ][gc] GC(344) Concurrent Mark
[2021-04-30T09:35:16.675+0300][18,732s][debug][gc] GC(344) Concurrent active time: 0,026ms
[2021-04-30T09:35:16.676+0300][18,732s][info ][gc] GC(344) Concurrent Mark 26,516ms
[2021-04-30T09:35:16.676+0300][18,732s][info ][gc] GC(344) Concurrent Preclean
[2021-04-30T09:35:16.691+0300][18,747s][debug][gc] GC(344) Concurrent active time: 0,015ms
[2021-04-30T09:35:16.691+0300][18,747s][info ][gc] GC(344) Concurrent Preclean 15,114ms
[2021-04-30T09:35:16.691+0300][18,747s][info ][gc] GC(344) Concurrent Abortable Preclean
[2021-04-30T09:35:16.691+0300][18,747s][debug][gc] GC(344) Concurrent active time: 0,000ms
[2021-04-30T09:35:16.691+0300][18,747s][info ][gc] GC(344) Concurrent Abortable Preclean 0,014ms
[2021-04-30T09:35:16.691+0300][18,747s][debug][gc] GC(344) YG occupancy: 37307 K (39296 K)
[2021-04-30T09:35:16.697+0300][18,753s][info ][gc] GC(344) Pause Remark 121M->121M(123M) 5,900ms
[2021-04-30T09:35:16.697+0300][18,753s][info ][gc] GC(344) Concurrent Sweep
[2021-04-30T09:35:16.708+0300][18,764s][debug][gc] GC(344) Concurrent active time: 0,011ms
[2021-04-30T09:35:16.708+0300][18,764s][info ][gc] GC(344) Concurrent Sweep 10,946ms
[2021-04-30T09:35:16.708+0300][18,764s][info ][gc] GC(344) Concurrent Reset
[2021-04-30T09:35:16.708+0300][18,764s][debug][gc] GC(344) Concurrent active time: 0,000ms
[2021-04-30T09:35:16.708+0300][18,764s][info ][gc] GC(344) Concurrent Reset 0,067ms
[2021-04-30T09:35:16.758+0300][18,815s][info ][gc] GC(346) Pause Full (Allocation Failure) 123M->102M(123M) 48,837ms
[2021-04-30T09:35:16.758+0300][18,815s][info ][gc] GC(345) Pause Young (Allocation Failure) 123M->102M(123M) 48,911ms
[2021-04-30T09:35:16.761+0300][18,818s][info ][gc] GC(347) Pause Initial Mark 103M->103M(123M) 2,810ms
[2021-04-30T09:35:16.761+0300][18,818s][info ][gc] GC(347) Concurrent Mark
[2021-04-30T09:35:16.788+0300][18,844s][debug][gc] GC(347) Concurrent active time: 0,026ms
[2021-04-30T09:35:16.788+0300][18,844s][info ][gc] GC(347) Concurrent Mark 26,521ms
[2021-04-30T09:35:16.788+0300][18,844s][info ][gc] GC(347) Concurrent Preclean
[2021-04-30T09:35:16.807+0300][18,863s][debug][gc] GC(347) Concurrent active time: 0,019ms
[2021-04-30T09:35:16.807+0300][18,863s][info ][gc] GC(347) Concurrent Preclean 19,224ms
[2021-04-30T09:35:16.807+0300][18,863s][info ][gc] GC(347) Concurrent Abortable Preclean
[2021-04-30T09:35:16.807+0300][18,864s][debug][gc] GC(347) Concurrent active time: 0,000ms
[2021-04-30T09:35:16.807+0300][18,864s][info ][gc] GC(347) Concurrent Abortable Preclean 0,020ms
[2021-04-30T09:35:16.807+0300][18,864s][debug][gc] GC(347) YG occupancy: 37831 K (39296 K)
[2021-04-30T09:35:16.815+0300][18,872s][info ][gc] GC(347) Pause Remark 122M->122M(123M) 7,926ms
[2021-04-30T09:35:16.815+0300][18,872s][info ][gc] GC(347) Concurrent Sweep
[2021-04-30T09:35:16.827+0300][18,884s][debug][gc] GC(347) Concurrent active time: 0,012ms
[2021-04-30T09:35:16.827+0300][18,884s][info ][gc] GC(347) Concurrent Sweep 11,910ms
[2021-04-30T09:35:16.827+0300][18,884s][debug][gc] GC(348) Concurrent mode failure
[2021-04-30T09:35:16.883+0300][18,939s][info ][gc] GC(348) Pause Full (Allocation Failure) 123M->103M(123M) 58,511ms
[2021-04-30T09:35:17.001+0300][19,057s][info ][gc] GC(349) Pause Full (Allocation Failure) 123M->103M(123M) 62,483ms
[2021-04-30T09:35:17.004+0300][19,060s][info ][gc] GC(350) Pause Initial Mark 103M->103M(123M) 2,816ms
[2021-04-30T09:35:17.004+0300][19,060s][info ][gc] GC(350) Concurrent Mark
[2021-04-30T09:35:17.029+0300][19,086s][debug][gc] GC(350) Concurrent active time: 0,024ms
[2021-04-30T09:35:17.029+0300][19,086s][info ][gc] GC(350) Concurrent Mark 25,547ms
[2021-04-30T09:35:17.029+0300][19,086s][info ][gc] GC(350) Concurrent Preclean
[2021-04-30T09:35:17.044+0300][19,101s][debug][gc] GC(350) Concurrent active time: 0,015ms
[2021-04-30T09:35:17.044+0300][19,101s][info ][gc] GC(350) Concurrent Preclean 14,899ms
[2021-04-30T09:35:17.044+0300][19,101s][info ][gc] GC(350) Concurrent Abortable Preclean
[2021-04-30T09:35:17.044+0300][19,101s][debug][gc] GC(350) Concurrent active time: 0,000ms
[2021-04-30T09:35:17.044+0300][19,101s][info ][gc] GC(350) Concurrent Abortable Preclean 0,012ms
[2021-04-30T09:35:17.044+0300][19,101s][debug][gc] GC(350) YG occupancy: 36309 K (39296 K)
[2021-04-30T09:35:17.050+0300][19,106s][info ][gc] GC(350) Pause Remark 120M->120M(123M) 5,553ms
[2021-04-30T09:35:17.050+0300][19,106s][info ][gc] GC(350) Concurrent Sweep
[2021-04-30T09:35:17.061+0300][19,117s][debug][gc] GC(350) Concurrent active time: 0,011ms
[2021-04-30T09:35:17.061+0300][19,117s][info ][gc] GC(350) Concurrent Sweep 10,794ms
[2021-04-30T09:35:17.061+0300][19,117s][info ][gc] GC(350) Concurrent Reset
[2021-04-30T09:35:17.061+0300][19,117s][debug][gc] GC(350) Concurrent active time: 0,000ms
[2021-04-30T09:35:17.061+0300][19,117s][info ][gc] GC(350) Concurrent Reset 0,067ms
[2021-04-30T09:35:17.134+0300][19,191s][info ][gc] GC(352) Pause Full (Allocation Failure) 123M->103M(123M) 64,642ms
[2021-04-30T09:35:17.134+0300][19,191s][info ][gc] GC(351) Pause Young (Allocation Failure) 123M->103M(123M) 64,712ms
[2021-04-30T09:35:17.138+0300][19,194s][info ][gc] GC(353) Pause Initial Mark 104M->104M(123M) 2,887ms
[2021-04-30T09:35:17.138+0300][19,194s][info ][gc] GC(353) Concurrent Mark
[2021-04-30T09:35:17.160+0300][19,216s][debug][gc] GC(353) Concurrent active time: 0,022ms
[2021-04-30T09:35:17.160+0300][19,217s][info ][gc] GC(353) Concurrent Mark 22,369ms
[2021-04-30T09:35:17.160+0300][19,217s][info ][gc] GC(353) Concurrent Preclean
[2021-04-30T09:35:17.175+0300][19,232s][debug][gc] GC(353) Concurrent active time: 0,015ms
[2021-04-30T09:35:17.175+0300][19,232s][info ][gc] GC(353) Concurrent Preclean 15,231ms
[2021-04-30T09:35:17.175+0300][19,232s][info ][gc] GC(353) Concurrent Abortable Preclean
[2021-04-30T09:35:17.175+0300][19,232s][debug][gc] GC(353) Concurrent active time: 0,000ms
[2021-04-30T09:35:17.175+0300][19,232s][info ][gc] GC(353) Concurrent Abortable Preclean 0,012ms
[2021-04-30T09:35:17.175+0300][19,232s][debug][gc] GC(353) YG occupancy: 35955 K (39296 K)
[2021-04-30T09:35:17.181+0300][19,238s][info ][gc] GC(353) Pause Remark 120M->120M(123M) 5,721ms
[2021-04-30T09:35:17.181+0300][19,238s][info ][gc] GC(353) Concurrent Sweep
[2021-04-30T09:35:17.193+0300][19,250s][debug][gc] GC(353) Concurrent active time: 0,012ms
[2021-04-30T09:35:17.193+0300][19,250s][info ][gc] GC(353) Concurrent Sweep 12,110ms
[2021-04-30T09:35:17.193+0300][19,250s][info ][gc] GC(353) Concurrent Reset
[2021-04-30T09:35:17.193+0300][19,250s][debug][gc] GC(353) Concurrent active time: 0,000ms
[2021-04-30T09:35:17.193+0300][19,250s][info ][gc] GC(353) Concurrent Reset 0,087ms
[2021-04-30T09:35:17.257+0300][19,313s][info ][gc] GC(355) Pause Full (Allocation Failure) 123M->104M(123M) 51,870ms
[2021-04-30T09:35:17.257+0300][19,313s][info ][gc] GC(354) Pause Young (Allocation Failure) 123M->104M(123M) 51,948ms
[2021-04-30T09:35:17.260+0300][19,316s][info ][gc] GC(356) Pause Initial Mark 104M->104M(123M) 2,889ms
[2021-04-30T09:35:17.260+0300][19,316s][info ][gc] GC(356) Concurrent Mark
[2021-04-30T09:35:17.287+0300][19,343s][debug][gc] GC(356) Concurrent active time: 0,027ms
[2021-04-30T09:35:17.287+0300][19,343s][info ][gc] GC(356) Concurrent Mark 27,144ms
[2021-04-30T09:35:17.287+0300][19,343s][info ][gc] GC(356) Concurrent Preclean
[2021-04-30T09:35:17.302+0300][19,359s][debug][gc] GC(356) Concurrent active time: 0,015ms
[2021-04-30T09:35:17.302+0300][19,359s][info ][gc] GC(356) Concurrent Preclean 15,464ms
[2021-04-30T09:35:17.302+0300][19,359s][info ][gc] GC(356) Concurrent Abortable Preclean
[2021-04-30T09:35:17.302+0300][19,359s][debug][gc] GC(356) Concurrent active time: 0,000ms
[2021-04-30T09:35:17.302+0300][19,359s][info ][gc] GC(356) Concurrent Abortable Preclean 0,012ms
[2021-04-30T09:35:17.302+0300][19,359s][debug][gc] GC(356) YG occupancy: 37699 K (39296 K)
[2021-04-30T09:35:17.308+0300][19,365s][info ][gc] GC(356) Pause Remark 122M->122M(123M) 5,807ms
[2021-04-30T09:35:17.308+0300][19,365s][info ][gc] GC(356) Concurrent Sweep
[2021-04-30T09:35:17.319+0300][19,376s][debug][gc] GC(356) Concurrent active time: 0,011ms
[2021-04-30T09:35:17.319+0300][19,376s][info ][gc] GC(356) Concurrent Sweep 10,837ms
[2021-04-30T09:35:17.319+0300][19,376s][info ][gc] GC(356) Concurrent Reset
[2021-04-30T09:35:17.319+0300][19,376s][debug][gc] GC(356) Concurrent active time: 0,000ms
[2021-04-30T09:35:17.319+0300][19,376s][info ][gc] GC(356) Concurrent Reset 0,084ms
[2021-04-30T09:35:17.369+0300][19,426s][info ][gc] GC(358) Pause Full (Allocation Failure) 123M->104M(123M) 49,129ms
[2021-04-30T09:35:17.369+0300][19,426s][info ][gc] GC(357) Pause Young (Allocation Failure) 123M->104M(123M) 49,195ms
[2021-04-30T09:35:17.372+0300][19,429s][info ][gc] GC(359) Pause Initial Mark 104M->104M(123M) 3,107ms
[2021-04-30T09:35:17.372+0300][19,429s][info ][gc] GC(359) Concurrent Mark
[2021-04-30T09:35:17.396+0300][19,452s][debug][gc] GC(359) Concurrent active time: 0,023ms
[2021-04-30T09:35:17.396+0300][19,452s][info ][gc] GC(359) Concurrent Mark 23,210ms
[2021-04-30T09:35:17.396+0300][19,452s][info ][gc] GC(359) Concurrent Preclean
[2021-04-30T09:35:17.411+0300][19,468s][debug][gc] GC(359) Concurrent active time: 0,016ms
[2021-04-30T09:35:17.412+0300][19,468s][info ][gc] GC(359) Concurrent Preclean 15,803ms
[2021-04-30T09:35:17.412+0300][19,468s][info ][gc] GC(359) Concurrent Abortable Preclean
[2021-04-30T09:35:17.412+0300][19,468s][debug][gc] GC(359) Concurrent active time: 0,000ms
[2021-04-30T09:35:17.412+0300][19,468s][info ][gc] GC(359) Concurrent Abortable Preclean 0,012ms
[2021-04-30T09:35:17.412+0300][19,468s][debug][gc] GC(359) YG occupancy: 37451 K (39296 K)
[2021-04-30T09:35:17.418+0300][19,474s][info ][gc] GC(359) Pause Remark 121M->121M(123M) 5,925ms
[2021-04-30T09:35:17.418+0300][19,474s][info ][gc] GC(359) Concurrent Sweep
[2021-04-30T09:35:17.428+0300][19,485s][debug][gc] GC(359) Concurrent active time: 0,011ms
[2021-04-30T09:35:17.428+0300][19,485s][info ][gc] GC(359) Concurrent Sweep 10,776ms
[2021-04-30T09:35:17.429+0300][19,485s][info ][gc] GC(359) Concurrent Reset
[2021-04-30T09:35:17.429+0300][19,485s][debug][gc] GC(359) Concurrent active time: 0,000ms
[2021-04-30T09:35:17.429+0300][19,485s][info ][gc] GC(359) Concurrent Reset 0,097ms
[2021-04-30T09:35:17.479+0300][19,536s][info ][gc] GC(361) Pause Full (Allocation Failure) 123M->104M(123M) 48,657ms
[2021-04-30T09:35:17.479+0300][19,536s][info ][gc] GC(360) Pause Young (Allocation Failure) 123M->104M(123M) 48,729ms
[2021-04-30T09:35:17.483+0300][19,539s][info ][gc] GC(362) Pause Initial Mark 105M->105M(123M) 3,127ms
[2021-04-30T09:35:17.483+0300][19,539s][info ][gc] GC(362) Concurrent Mark
[2021-04-30T09:35:17.508+0300][19,564s][debug][gc] GC(362) Concurrent active time: 0,025ms
[2021-04-30T09:35:17.508+0300][19,564s][info ][gc] GC(362) Concurrent Mark 24,940ms
[2021-04-30T09:35:17.508+0300][19,564s][info ][gc] GC(362) Concurrent Preclean
[2021-04-30T09:35:17.524+0300][19,580s][debug][gc] GC(362) Concurrent active time: 0,016ms
[2021-04-30T09:35:17.524+0300][19,580s][info ][gc] GC(362) Concurrent Preclean 15,724ms
[2021-04-30T09:35:17.524+0300][19,580s][info ][gc] GC(362) Concurrent Abortable Preclean
[2021-04-30T09:35:17.524+0300][19,580s][debug][gc] GC(362) Concurrent active time: 0,000ms
[2021-04-30T09:35:17.524+0300][19,580s][info ][gc] GC(362) Concurrent Abortable Preclean 0,012ms
[2021-04-30T09:35:17.524+0300][19,580s][debug][gc] GC(362) YG occupancy: 37445 K (39296 K)
[2021-04-30T09:35:17.531+0300][19,587s][info ][gc] GC(362) Pause Remark 121M->121M(123M) 6,924ms
[2021-04-30T09:35:17.531+0300][19,587s][info ][gc] GC(362) Concurrent Sweep
[2021-04-30T09:35:17.541+0300][19,598s][debug][gc] GC(362) Concurrent active time: 0,010ms
[2021-04-30T09:35:17.541+0300][19,598s][info ][gc] GC(362) Concurrent Sweep 10,484ms
[2021-04-30T09:35:17.541+0300][19,598s][info ][gc] GC(362) Concurrent Reset
[2021-04-30T09:35:17.541+0300][19,598s][debug][gc] GC(362) Concurrent active time: 0,000ms
[2021-04-30T09:35:17.541+0300][19,598s][info ][gc] GC(362) Concurrent Reset 0,085ms
[2021-04-30T09:35:17.597+0300][19,653s][info ][gc] GC(364) Pause Full (Allocation Failure) 123M->104M(123M) 52,324ms
[2021-04-30T09:35:17.597+0300][19,653s][info ][gc] GC(363) Pause Young (Allocation Failure) 123M->104M(123M) 52,397ms
[2021-04-30T09:35:17.600+0300][19,657s][info ][gc] GC(365) Pause Initial Mark 105M->105M(123M) 3,042ms
[2021-04-30T09:35:17.600+0300][19,657s][info ][gc] GC(365) Concurrent Mark
[2021-04-30T09:35:17.626+0300][19,682s][debug][gc] GC(365) Concurrent active time: 0,026ms
[2021-04-30T09:35:17.626+0300][19,683s][info ][gc] GC(365) Concurrent Mark 25,743ms
[2021-04-30T09:35:17.626+0300][19,683s][info ][gc] GC(365) Concurrent Preclean
[2021-04-30T09:35:17.644+0300][19,701s][debug][gc] GC(365) Concurrent active time: 0,018ms
[2021-04-30T09:35:17.644+0300][19,701s][info ][gc] GC(365) Concurrent Preclean 18,154ms
[2021-04-30T09:35:17.644+0300][19,701s][info ][gc] GC(365) Concurrent Abortable Preclean
[2021-04-30T09:35:17.644+0300][19,701s][debug][gc] GC(365) Concurrent active time: 0,000ms
[2021-04-30T09:35:17.644+0300][19,701s][info ][gc] GC(365) Concurrent Abortable Preclean 0,012ms
[2021-04-30T09:35:17.644+0300][19,701s][debug][gc] GC(365) YG occupancy: 36794 K (39296 K)
[2021-04-30T09:35:17.650+0300][19,707s][info ][gc] GC(365) Pause Remark 121M->121M(123M) 5,762ms
[2021-04-30T09:35:17.650+0300][19,707s][info ][gc] GC(365) Concurrent Sweep
[2021-04-30T09:35:17.660+0300][19,717s][debug][gc] GC(365) Concurrent active time: 0,010ms
[2021-04-30T09:35:17.660+0300][19,717s][info ][gc] GC(365) Concurrent Sweep 10,346ms
[2021-04-30T09:35:17.660+0300][19,717s][info ][gc] GC(365) Concurrent Reset
[2021-04-30T09:35:17.660+0300][19,717s][debug][gc] GC(365) Concurrent active time: 0,000ms
[2021-04-30T09:35:17.660+0300][19,717s][info ][gc] GC(365) Concurrent Reset 0,066ms
[2021-04-30T09:35:17.714+0300][19,770s][info ][gc] GC(367) Pause Full (Allocation Failure) 123M->105M(123M) 48,445ms
[2021-04-30T09:35:17.714+0300][19,770s][info ][gc] GC(366) Pause Young (Allocation Failure) 123M->105M(123M) 48,515ms
[2021-04-30T09:35:17.717+0300][19,774s][info ][gc] GC(368) Pause Initial Mark 105M->105M(123M) 3,145ms
[2021-04-30T09:35:17.717+0300][19,774s][info ][gc] GC(368) Concurrent Mark
[2021-04-30T09:35:17.739+0300][19,795s][debug][gc] GC(368) Concurrent active time: 0,022ms
[2021-04-30T09:35:17.739+0300][19,795s][info ][gc] GC(368) Concurrent Mark 21,821ms
[2021-04-30T09:35:17.739+0300][19,795s][info ][gc] GC(368) Concurrent Preclean
[2021-04-30T09:35:17.754+0300][19,811s][debug][gc] GC(368) Concurrent active time: 0,015ms
[2021-04-30T09:35:17.754+0300][19,811s][info ][gc] GC(368) Concurrent Preclean 15,098ms
[2021-04-30T09:35:17.754+0300][19,811s][info ][gc] GC(368) Concurrent Abortable Preclean
[2021-04-30T09:35:17.754+0300][19,811s][debug][gc] GC(368) Concurrent active time: 0,000ms
[2021-04-30T09:35:17.754+0300][19,811s][info ][gc] GC(368) Concurrent Abortable Preclean 0,012ms
[2021-04-30T09:35:17.754+0300][19,811s][debug][gc] GC(368) YG occupancy: 36282 K (39296 K)
[2021-04-30T09:35:17.760+0300][19,816s][info ][gc] GC(368) Pause Remark 120M->120M(123M) 5,841ms
[2021-04-30T09:35:17.760+0300][19,817s][info ][gc] GC(368) Concurrent Sweep
[2021-04-30T09:35:17.774+0300][19,830s][debug][gc] GC(368) Concurrent active time: 0,014ms
[2021-04-30T09:35:17.774+0300][19,830s][info ][gc] GC(368) Concurrent Sweep 13,609ms
[2021-04-30T09:35:17.774+0300][19,830s][info ][gc] GC(368) Concurrent Reset
[2021-04-30T09:35:17.774+0300][19,830s][debug][gc] GC(368) Concurrent active time: 0,000ms
[2021-04-30T09:35:17.774+0300][19,830s][info ][gc] GC(368) Concurrent Reset 0,092ms
[2021-04-30T09:35:17.833+0300][19,889s][info ][gc] GC(370) Pause Full (Allocation Failure) 123M->105M(123M) 52,055ms
[2021-04-30T09:35:17.833+0300][19,889s][info ][gc] GC(369) Pause Young (Allocation Failure) 123M->105M(123M) 52,127ms
[2021-04-30T09:35:17.836+0300][19,893s][info ][gc] GC(371) Pause Initial Mark 105M->105M(123M) 3,336ms
[2021-04-30T09:35:17.836+0300][19,893s][info ][gc] GC(371) Concurrent Mark
[2021-04-30T09:35:17.867+0300][19,924s][debug][gc] GC(371) Concurrent active time: 0,030ms
[2021-04-30T09:35:17.867+0300][19,924s][info ][gc] GC(371) Concurrent Mark 30,772ms
[2021-04-30T09:35:17.867+0300][19,924s][info ][gc] GC(371) Concurrent Preclean
[2021-04-30T09:35:17.886+0300][19,943s][debug][gc] GC(371) Concurrent active time: 0,019ms
[2021-04-30T09:35:17.886+0300][19,943s][info ][gc] GC(371) Concurrent Preclean 19,116ms
[2021-04-30T09:35:17.886+0300][19,943s][info ][gc] GC(371) Concurrent Abortable Preclean
[2021-04-30T09:35:17.886+0300][19,943s][debug][gc] GC(371) Concurrent active time: 0,000ms
[2021-04-30T09:35:17.886+0300][19,943s][info ][gc] GC(371) Concurrent Abortable Preclean 0,022ms
[2021-04-30T09:35:17.886+0300][19,943s][debug][gc] GC(371) YG occupancy: 37656 K (39296 K)
[2021-04-30T09:35:17.893+0300][19,949s][info ][gc] GC(371) Pause Remark 122M->122M(123M) 6,123ms
[2021-04-30T09:35:17.893+0300][19,949s][info ][gc] GC(371) Concurrent Sweep
[2021-04-30T09:35:17.906+0300][19,962s][debug][gc] GC(371) Concurrent active time: 0,013ms
[2021-04-30T09:35:17.906+0300][19,962s][info ][gc] GC(371) Concurrent Sweep 13,196ms
[2021-04-30T09:35:17.906+0300][19,962s][debug][gc] GC(372) Concurrent mode failure
[2021-04-30T09:35:17.981+0300][20,037s][info ][gc] GC(372) Pause Full (Allocation Failure) 123M->105M(123M) 77,300ms
[2021-04-30T09:35:18.085+0300][20,141s][info ][gc] GC(373) Pause Full (Allocation Failure) 123M->106M(123M) 51,405ms
[2021-04-30T09:35:18.089+0300][20,146s][info ][gc] GC(374) Pause Initial Mark 106M->106M(123M) 4,254ms
[2021-04-30T09:35:18.089+0300][20,146s][info ][gc] GC(374) Concurrent Mark
[2021-04-30T09:35:18.116+0300][20,173s][debug][gc] GC(374) Concurrent active time: 0,027ms
[2021-04-30T09:35:18.116+0300][20,173s][info ][gc] GC(374) Concurrent Mark 26,948ms
[2021-04-30T09:35:18.116+0300][20,173s][info ][gc] GC(374) Concurrent Preclean
[2021-04-30T09:35:18.143+0300][20,199s][debug][gc] GC(374) Concurrent active time: 0,027ms
[2021-04-30T09:35:18.143+0300][20,200s][info ][gc] GC(374) Concurrent Preclean 26,562ms
[2021-04-30T09:35:18.143+0300][20,200s][info ][gc] GC(374) Concurrent Abortable Preclean
[2021-04-30T09:35:18.143+0300][20,200s][debug][gc] GC(374) Concurrent active time: 0,000ms
[2021-04-30T09:35:18.143+0300][20,200s][info ][gc] GC(374) Concurrent Abortable Preclean 0,012ms
[2021-04-30T09:35:18.143+0300][20,200s][debug][gc] GC(374) YG occupancy: 38251 K (39296 K)
[2021-04-30T09:35:18.149+0300][20,206s][info ][gc] GC(374) Pause Remark 122M->122M(123M) 6,328ms
[2021-04-30T09:35:18.149+0300][20,206s][info ][gc] GC(374) Concurrent Sweep
[2021-04-30T09:35:18.161+0300][20,218s][debug][gc] GC(374) Concurrent active time: 0,011ms
[2021-04-30T09:35:18.161+0300][20,218s][info ][gc] GC(374) Concurrent Sweep 11,636ms
[2021-04-30T09:35:18.161+0300][20,218s][debug][gc] GC(375) Concurrent mode failure
[2021-04-30T09:35:18.214+0300][20,271s][info ][gc] GC(375) Pause Full (Allocation Failure) 123M->106M(123M) 56,208ms
[2021-04-30T09:35:18.321+0300][20,377s][info ][gc] GC(376) Pause Full (Allocation Failure) 123M->106M(123M) 56,527ms
